item_id,org_id,organization,date,platform,org_role_primary,org_role_secondary,role_hybrid_flag,threat_appraisal,harm_loss_appraisal,injustice_appraisal,uncertainty_appraisal,responsibility_blame_appraisal,intentionality_appraisal,norm_violation_appraisal,vulnerability_appraisal,controllability_appraisal,coping_efficacy_appraisal,collective_efficacy_appraisal,care_need_appraisal,opportunity_hope_appraisal,fear_intensity,anxiety_uncertainty_intensity,anger_intensity,moral_outrage_intensity,grief_sadness_intensity,solidarity_intensity,care_compassion_intensity,empathy_intensity,hope_intensity,gratitude_intensity,pride_intensity,reassurance_intensity,defiance_intensity,urgency_emotion_intensity,other_emotion_intensity,emotion_explicitness,emotion_source_org,emotion_source_affected_public,emotion_source_supporters_public,emotion_source_quoted_actor,function_inform,function_warn,function_reassure,function_regulate_fear,function_mobilize,function_advocate,function_provide_service,function_fundraise,function_build_solidarity,function_generate_empathy,function_moral_evaluation,function_increase_efficacy,function_mourn_commemorate,function_document_testify,function_celebrate,function_encourage_defiance,function_other,action_orientation_present,action_type,action_specificity,action_immediacy,audience_primary,direct_address,urgency_level,legal_information_present,service_information_present,resource_link_present,appraisal_notes,emotion_notes,coder_id,coding_date,coder_confidence
TC073-WEB-014,TC073,Center for Victims of Torture,2026-03-24,website,service,advocacy,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,3,3,2,3,3,0,3,0,1,0,mixed,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,donate;volunteer;mutual_aid,general,moderate,supporters_donors,1,1,0,1,1,Community support during surge is highlighted in monthly issue.,Solidarity care hope gratitude and reassurance dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
CI0033,TC041,International Institute of Minnesota,2025-11-18,website,service,economic_development,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,2,2,2,3,1,2,1,0,0,0,mixed,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,use_resource,general,low,immigrants_refugees,0,0,0,1,0,Client story frames newcomer business-building as resilience/opportunity.,Hope pride solidarity care and empathy are prominent.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
CI0035,TC041,International Institute of Minnesota,2025-12-03,website,service,media_information,1,1,0,1,1,0,0,0,1,0,0,0,1,0,2,2,1,1,0,2,2,2,0,0,0,1,0,2,0,mixed,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,share_information,general,high,general_public,0,2,1,0,0,Curated coverage frames restrictions/enforcement as affecting Somali community.,Fear anxiety solidarity and empathy are moderate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
CI0036,TC041,International Institute of Minnesota,2026-01-13,website,service,media_information,1,1,1,0,1,0,0,0,1,0,0,0,1,0,3,3,0,0,1,2,3,3,0,0,0,1,0,3,0,explicit,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,share_information,general,high,general_public,0,3,1,0,0,Operation PARRIS coverage describes refugee families as terrified and disrupted.,Fear anxiety care empathy and urgency are strong.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high
CI0037,TC041,International Institute of Minnesota,2026-01-18,website,service,media_information,1,1,1,0,1,0,0,0,1,0,0,0,1,0,3,2,0,0,1,2,3,3,0,0,0,1,0,2,0,mixed,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,share_information,general,high,general_public,0,2,1,0,0,Targeting of green-card applicants is framed through family distress.,Fear care empathy and anxiety dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
CI0038,TC041,International Institute of Minnesota,2026-01-21,website,service,media_information,1,1,1,1,1,0,0,0,1,0,0,0,1,0,3,2,1,1,1,2,3,3,0,0,0,1,0,2,0,mixed,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,share_information,general,high,general_public,0,2,1,0,0,Detention of legally present refugees is framed as harm/uncertainty.,Fear care empathy and solidarity are strong.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
CI0040,TC041,International Institute of Minnesota,2026-02-09,website,service,media_information,1,1,1,1,1,0,0,0,1,0,0,0,1,0,2,3,0,1,0,2,2,2,0,0,0,1,0,2,0,mixed,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,share_information,general,high,general_public,0,2,1,0,0,Ongoing legal battle keeps refugee futures uncertain.,Anxiety dominates with fear empathy and solidarity.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
CI0041,TC041,International Institute of Minnesota,2026-02-10,website,service,media_information,1,1,1,1,1,0,0,0,1,0,0,0,1,0,2,2,1,1,1,2,3,3,1,0,0,1,0,2,0,mixed,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,share_information;use_resource,general,high,general_public,0,2,1,1,0,Release without return support is framed as continuing vulnerability after detention.,Care empathy fear/anxiety and moderate hope are present.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
CI0042,TC041,International Institute of Minnesota,2026-02-18,website,service,other,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,3,3,2,2,3,0,2,0,1,0,mixed,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,donate;volunteer;use_resource,general,moderate,supporters_donors,1,1,1,1,1,Newsletter combines supporter thanks and enforcement updates with service continuity.,Gratitude solidarity care and reassurance mediate residual anxiety.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
CI0043,TC041,International Institute of Minnesota,2026-02-18,website,service,media_information,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,2,3,2,2,0,0,2,0,1,0,mixed,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,use_resource,specific,moderate,immigrants_refugees,0,1,1,1,1,Release/reentry challenges are framed as continuing support needs.,Care reassurance solidarity and mild anxiety.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
CI0044,TC041,International Institute of Minnesota,2026-02-19,website,service,media_information,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,2,2,2,2,0,0,2,0,1,0,mixed,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,share_information,general,moderate,general_public,0,1,1,0,0,Litigation over continuing protections is framed as pathway to safety.,Hope/reassurance coexist with uncertainty and moral concern.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
CI0045,TC041,International Institute of Minnesota,2026-02-23,website,service,media_information,1,1,1,1,1,0,0,0,1,0,0,0,1,0,2,2,0,1,0,2,2,2,1,0,0,1,0,1,0,mixed,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,share_information,general,moderate,general_public,0,1,1,0,0,Detention litigation is framed through refugee vulnerability and legal challenge.,Fear/anxiety empathy solidarity and low hope.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
CI0046,TC041,International Institute of Minnesota,2026-03-11,website,service,media_information,1,1,0,0,1,0,0,0,1,0,0,0,1,0,3,2,0,0,0,2,2,3,0,0,0,1,0,2,0,explicit,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,share_information,general,high,general_public,0,2,1,0,0,Continuing fear persists despite reduced agent presence.,Fear empathy anxiety and solidarity remain prominent.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high
