item_id,org_id,organization,date,platform,org_role_primary,org_role_secondary,role_hybrid_flag,threat_appraisal,harm_loss_appraisal,injustice_appraisal,uncertainty_appraisal,responsibility_blame_appraisal,intentionality_appraisal,norm_violation_appraisal,vulnerability_appraisal,controllability_appraisal,coping_efficacy_appraisal,collective_efficacy_appraisal,care_need_appraisal,opportunity_hope_appraisal,fear_intensity,anxiety_uncertainty_intensity,anger_intensity,moral_outrage_intensity,grief_sadness_intensity,solidarity_intensity,care_compassion_intensity,empathy_intensity,hope_intensity,gratitude_intensity,pride_intensity,reassurance_intensity,defiance_intensity,urgency_emotion_intensity,other_emotion_intensity,emotion_explicitness,emotion_source_org,emotion_source_affected_public,emotion_source_supporters_public,emotion_source_quoted_actor,function_inform,function_warn,function_reassure,function_regulate_fear,function_mobilize,function_advocate,function_provide_service,function_fundraise,function_build_solidarity,function_generate_empathy,function_moral_evaluation,function_increase_efficacy,function_mourn_commemorate,function_document_testify,function_celebrate,function_encourage_defiance,function_other,action_orientation_present,action_type,action_specificity,action_immediacy,audience_primary,direct_address,urgency_level,legal_information_present,service_information_present,resource_link_present,appraisal_notes,emotion_notes,coder_id,coding_date,coder_confidence
TC025-WEB-006,TC025,Twin Cities Habitat for Humanity,2026-01-26,website,housing,service,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,2,0,2,2,1,0,0,0,0,explicit,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,donate;volunteer,specific,moderate,supporters_donors,1,1,0,1,1,Board message emphasizes multiple ways to support mission.,Solidarity care hope and gratitude.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high
TC025-WEB-007,TC025,Twin Cities Habitat for Humanity,2026-02-18,website,housing,service,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,2,0,2,2,3,0,0,0,0,explicit,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,none,none,supporters_donors,0,0,0,0,0,Women Build recap recognizes volunteers donors and leaders.,Pride solidarity care and gratitude dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high
TC025-WEB-008,TC025,Twin Cities Habitat for Humanity,2026-02-23,website,housing,service,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,1,2,1,0,0,0,implicit,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,none,none,general_public,0,0,0,0,0,Board announcement signals organizational continuity.,Low pride hope reassurance and gratitude.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
TC025-WEB-009,TC025,Twin Cities Habitat for Humanity,2026-02-23,website,housing,service,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,1,2,1,0,0,0,implicit,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,none,none,general_public,0,0,0,0,0,Lending-subsidiary board announcement signals continuity.,Low pride hope reassurance and gratitude.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
TC025-WEB-010,TC025,Twin Cities Habitat for Humanity,2026-02-24,website,housing,service,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,2,2,2,1,2,0,0,0,0,mixed,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,,none,none,general_public,0,0,0,0,0,Volunteer story connects project to longstanding service legacy.,Care empathy solidarity pride and hope.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
TC025-WEB-011,TC025,Twin Cities Habitat for Humanity,2026-03-04,website,housing,advocacy,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,2,1,0,2,0,0,0,1,2,0,implicit,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,contact_official;share_information,general,moderate,policymakers,1,2,0,0,1,Federal advocacy centers affordable-housing policy priorities.,Solidarity hope and moderate defiance/urgency.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
TC025-WEB-012,TC025,Twin Cities Habitat for Humanity,2026-03-16,website,housing,service,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,implicit,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,use_resource,specific,moderate,general_public,1,1,0,1,1,New homeowner resource reduces uncertainty and increases efficacy.,Care and reassurance lightly present.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
TC025-WEB-013,TC025,Twin Cities Habitat for Humanity,2026-03-25,website,housing,education,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,implicit,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,use_resource,specific,moderate,general_public,1,1,0,1,1,Energy-efficiency design framed as protection from high utility costs.,Hope care and reassurance support practical information.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
TC062-WEB-001,TC062,AVIVO,2026-03-13,website,service,fundraising,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,2,1,3,0,0,0,0,explicit,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,donate;attend_event,specific,moderate,supporters_donors,1,1,0,1,1,Fundraiser/awards event mobilizes support and celebrates champions.,Pride solidarity hope and gratitude dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high
TC023-WEB-001,TC023,Missions Inc. Programs,2025-11-05,website,service,other,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,implicit,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,none,none,general_public,0,0,0,1,0,General program/community update.,Minimal affect inferred.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,low
TC023-WEB-002,TC023,Missions Inc. Programs,2025-11-26,website,service,other,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,3,3,2,2,2,0,2,0,1,0,mixed,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,mutual_aid;donate;use_resource,general,moderate,general_public,1,2,0,1,1,Community uncertainty is paired with tangible needs and mutual aid.,Solidarity care generosity and reassurance mediate uncertainty.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high
TC023-WEB-003,TC023,Missions Inc. Programs,2025-12-05,website,service,advocacy,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,3,3,2,1,0,0,1,1,2,0,mixed,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,,none,none,general_public,1,2,0,1,1,"Stands with ALL Our Neighbors" frames belonging and protection amid perceived threat.,Solidarity care empathy and moral concern dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
TC023-WEB-004,TC023,Missions Inc. Programs,2025-12-09,website,service,other,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,implicit,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,none,none,general_public,0,0,0,0,1,Annual report signals institutional continuity/achievement.,Low pride/hope only.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,low
TC023-WEB-005,TC023,Missions Inc. Programs,2026-02-17,website,service,other,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,3,1,1,3,2,0,0,0,0,explicit,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,,none,none,general_public,0,0,0,0,0,Retirement tribute recognizes long-term care and service.,Gratitude care pride and solidarity dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high
