item_id,org_id,organization,date,platform,org_role_primary,org_role_secondary,role_hybrid_flag,threat_appraisal,harm_loss_appraisal,injustice_appraisal,uncertainty_appraisal,responsibility_blame_appraisal,intentionality_appraisal,norm_violation_appraisal,vulnerability_appraisal,controllability_appraisal,coping_efficacy_appraisal,collective_efficacy_appraisal,care_need_appraisal,opportunity_hope_appraisal,fear_intensity,anxiety_uncertainty_intensity,anger_intensity,moral_outrage_intensity,grief_sadness_intensity,solidarity_intensity,care_compassion_intensity,empathy_intensity,hope_intensity,gratitude_intensity,pride_intensity,reassurance_intensity,defiance_intensity,urgency_emotion_intensity,other_emotion_intensity,emotion_explicitness,emotion_source_org,emotion_source_affected_public,emotion_source_supporters_public,emotion_source_quoted_actor,function_inform,function_warn,function_reassure,function_regulate_fear,function_mobilize,function_advocate,function_provide_service,function_fundraise,function_build_solidarity,function_generate_empathy,function_moral_evaluation,function_increase_efficacy,function_mourn_commemorate,function_document_testify,function_celebrate,function_encourage_defiance,function_other,action_orientation_present,action_type,action_specificity,action_immediacy,audience_primary,direct_address,urgency_level,legal_information_present,service_information_present,resource_link_present,appraisal_notes,emotion_notes,coder_id,coding_date,coder_confidence
TC050-WEB-005,TC050,Project for Pride in Living,2026-01-28,website,housing,economic_development,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,2,1,2,0,0,0,0,implicit,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,,none,none,general_public,0,0,0,0,0,Opportunity Crossing coverage highlights community-centered development.,Solidarity hope pride and empathy lightly present.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
TC050-WEB-006,TC050,Project for Pride in Living,2026-02-02,website,housing,service,1,1,0,0,1,0,0,0,1,0,1,0,1,0,3,3,0,0,0,1,2,3,0,0,0,2,0,2,0,explicit,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,use_resource;safety_plan;prepare_documents,specific,high,general_public,1,3,0,1,1,People carrying passports for reassurance is framed as response to heightened enforcement fear.,Fear anxiety empathy and reassurance are central.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high
TC050-WEB-007,TC050,Project for Pride in Living,2026-02-11,website,housing,ethnocultural,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,2,0,3,0,0,0,0,explicit,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,,none,none,general_public,0,0,0,0,0,Black History Month Q&A highlights leadership and housing work.,Pride solidarity hope and empathy are prominent.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high
TC050-WEB-008,TC050,Project for Pride in Living,2026-02-16,website,housing,service,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,implicit,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,,none,none,general_public,0,0,0,0,0,Leadership media profile reinforces organizational visibility.,Low pride/hope and solidarity.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
TC050-WEB-009,TC050,Project for Pride in Living,2026-02-18,website,housing,service,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,1,2,1,0,0,0,implicit,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,none,none,general_public,0,0,0,0,0,Staffing update signals continuity in housing operations.,Low hope pride reassurance and gratitude.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
TC050-WEB-010,TC050,Project for Pride in Living,2026-02-23,website,education,advocacy,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,2,2,2,1,0,0,1,1,2,0,mixed,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,contact_official;share_information,specific,high,policymakers,1,2,0,1,1,CAP facilities-aid legislation is framed as important for students facing barriers.,Care empathy solidarity and moderate urgency support policy advocacy.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
TC050-WEB-011,TC050,Project for Pride in Living,2026-02-27,website,housing,advocacy,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,2,2,2,1,0,0,1,1,3,0,mixed,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,contact_official;share_information,specific,high,policymakers,1,3,0,1,1,Emergency supportive-housing funding is framed as urgent legislative need.,Care solidarity and urgency dominate advocacy.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
TC050-WEB-012,TC050,Project for Pride in Living,2026-03-13,website,housing,advocacy,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,2,1,3,0,0,0,0,explicit,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,none,none,general_public,0,0,0,0,0,Power Shift recognition highlights leadership and influence.,Pride solidarity hope and gratitude dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high
TC050-WEB-013,TC050,Project for Pride in Living,2026-03-23,website,housing,service,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,1,2,1,0,0,0,implicit,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,none,none,general_public,0,0,0,0,0,Equity/talent leadership appointment signals organizational continuity.,Low hope pride reassurance and gratitude.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
TC050-WEB-014,TC050,Project for Pride in Living,2026-03-25,website,housing,advocacy,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,2,2,1,2,0,0,1,1,2,0,mixed,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,contact_official;share_information,specific,high,policymakers,1,2,0,1,1,Supplemental budget is framed as opportunity to strengthen housing stability/affordability.,Solidarity care hope and moderate urgency support advocacy.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium
